Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
00:10:00,2.687792E-01,9.092287E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.682786E+03,3.197718E-01,3.437728E+03,6.516489E+03,3.545285E-01,9.771763E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.275661E+03,7.179985E-02,6.867834E+02,2.323160E+03,2.234049E-01,6.046888E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.567386E+02,4.259259E-02,4.074088E+02,1.378129E+03,3.401406E-01,9.496986E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.275661E+03,7.179985E-02,6.867834E+02,2.323160E+03,2.231856E-01,6.042701E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.567386E+02,4.508154E-02,4.421633E+02,1.432321E+03
00:20:00,2.687810E-01,9.092321E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.692970E+03,3.198798E-01,3.428766E+03,6.465753E+03,3.545299E-01,9.771790E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.283381E+03,7.179985E-02,6.790635E+02,2.293993E+03,2.234058E-01,6.046905E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.613181E+02,4.259259E-02,4.028292E+02,1.360826E+03,3.401420E-01,9.497013E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.283381E+03,7.179985E-02,6.790635E+02,2.293993E+03,2.231865E-01,6.042718E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.613181E+02,4.591475E-02,4.492178E+02,1.433150E+03
00:30:00,2.687827E-01,9.092354E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.703154E+03,3.198125E-01,3.417837E+03,6.413535E+03,3.545312E-01,9.771816E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.291101E+03,7.179985E-02,6.713436E+02,2.264957E+03,2.234066E-01,6.046922E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.658977E+02,4.259259E-02,3.982497E+02,1.343601E+03,3.401434E-01,9.497039E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.291101E+03,7.179985E-02,6.713436E+02,2.264957E+03,2.231874E-01,6.042735E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.658977E+02,4.656559E-02,4.537258E+02,1.430002E+03
00:40:00,2.687843E-01,9.092386E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.713338E+03,3.195966E-01,3.405238E+03,6.360028E+03,3.545325E-01,9.771840E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.298821E+03,7.179985E-02,6.636237E+02,2.236051E+03,2.234075E-01,6.046938E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.704772E+02,4.259259E-02,3.936701E+02,1.326454E+03,3.401447E-01,9.497064E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.298821E+03,7.179985E-02,6.636237E+02,2.236051E+03,2.231883E-01,6.042751E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.704772E+02,4.706462E-02,4.561140E+02,1.423531E+03
00:50:00,2.687859E-01,9.092416E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.723521E+03,3.192544E-01,3.391220E+03,6.305436E+03,3.545338E-01,9.771864E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.306541E+03,7.179985E-02,6.559038E+02,2.207275E+03,2.234083E-01,6.046953E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.750568E+02,4.259259E-02,3.890906E+02,1.309384E+03,3.401459E-01,9.497088E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.306541E+03,7.179985E-02,6.559038E+02,2.207275E+03,2.231891E-01,6.042767E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.750568E+02,4.742893E-02,4.566212E+02,1.414123E+03
01:00:00,2.687875E-01,9.092446E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.733705E+03,3.188044E-01,3.375991E+03,6.249934E+03,3.545350E-01,9.771888E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.314261E+03,7.179985E-02,6.481839E+02,2.178629E+03,2.234091E-01,6.046968E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.796363E+02,4.259259E-02,3.845110E+02,1.292391E+03,3.401472E-01,9.497111E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.314261E+03,7.179985E-02,6.481839E+02,2.178629E+03,2.231899E-01,6.042782E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.796363E+02,4.767771E-02,4.555153E+02,1.402213E+03
01:10:00,2.687890E-01,9.092474E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.740494E+03,3.186903E-01,3.367936E+03,6.212606E+03,3.545361E-01,9.771908E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.319407E+03,7.179985E-02,6.430373E+02,2.159603E+03,2.234097E-01,6.046981E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.826893E+02,4.259259E-02,3.814580E+02,1.281104E+03,3.401482E-01,9.497132E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.319407E+03,7.179985E-02,6.430373E+02,2.159603E+03,2.231905E-01,6.042795E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.826893E+02,4.795160E-02,4.562867E+02,1.396489E+03
01:20:00,2.687904E-01,9.092502E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.747283E+03,3.185312E-01,3.359372E+03,6.175927E+03,3.545371E-01,9.771928E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.324554E+03,7.179985E-02,6.378906E+02,2.140633E+03,2.234104E-01,6.046994E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.857424E+02,4.259259E-02,3.784049E+02,1.269851E+03,3.401493E-01,9.497151E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.324554E+03,7.179985E-02,6.378906E+02,2.140633E+03,2.231912E-01,6.042808E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.857424E+02,4.815290E-02,4.560445E+02,1.389197E+03
01:30:00,2.687918E-01,9.092529E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.754072E+03,3.183312E-01,3.350347E+03,6.139630E+03,3.545381E-01,9.771947E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.329700E+03,7.179985E-02,6.327440E+02,2.121720E+03,2.234111E-01,6.047006E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.887954E+02,4.259259E-02,3.753519E+02,1.258632E+03,3.401503E-01,9.497171E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.329700E+03,7.179985E-02,6.327440E+02,2.121720E+03,2.231918E-01,6.042820E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.887954E+02,4.829267E-02,4.549432E+02,1.380595E+03
01:40:00,2.687932E-01,9.092555E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.760861E+03,3.180981E-01,3.340949E+03,6.103598E+03,3.545391E-01,9.771965E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.334847E+03,7.179985E-02,6.275974E+02,2.102864E+03,2.234117E-01,6.047018E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.918484E+02,4.259259E-02,3.722989E+02,1.247446E+03,3.401512E-01,9.497189E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.334847E+03,7.179985E-02,6.275974E+02,2.102864E+03,2.231925E-01,6.042832E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.918484E+02,4.838107E-02,4.531247E+02,1.370915E+03
01:50:00,2.687945E-01,9.092580E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.767651E+03,3.178387E-01,3.331255E+03,6.067767E+03,3.545400E-01,9.771983E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.339994E+03,7.179985E-02,6.224508E+02,2.084063E+03,2.234123E-01,6.047030E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.949015E+02,4.259259E-02,3.692458E+02,1.236293E+03,3.401522E-01,9.497207E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.339994E+03,7.179985E-02,6.224508E+02,2.084063E+03,2.231931E-01,6.042843E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.949015E+02,4.842674E-02,4.507096E+02,1.360356E+03
02:00:00,2.687958E-01,9.092605E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.774440E+03,3.175592E-01,3.321334E+03,6.032109E+03,3.545409E-01,9.772001E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.345140E+03,7.179985E-02,6.173042E+02,2.065319E+03,2.234129E-01,6.047041E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.979545E+02,4.259259E-02,3.661928E+02,1.225174E+03,3.401531E-01,9.497225E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.345140E+03,7.179985E-02,6.173042E+02,2.065319E+03,2.231937E-01,6.042854E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.979545E+02,4.843708E-02,4.478012E+02,1.349086E+03
02:10:00,2.687970E-01,9.092628E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.779532E+03,3.172462E-01,3.312732E+03,6.002487E+03,3.545418E-01,9.772017E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.349000E+03,7.179985E-02,6.134443E+02,2.051298E+03,2.234134E-01,6.047052E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.002443E+02,4.259259E-02,3.639030E+02,1.216856E+03,3.401540E-01,9.497241E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.349000E+03,7.179985E-02,6.134443E+02,2.051298E+03,2.231942E-01,6.042865E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.002443E+02,4.840981E-02,4.451310E+02,1.339832E+03
02:20:00,2.687983E-01,9.092652E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.784623E+03,3.169042E-01,3.303804E+03,5.973166E+03,3.545427E-01,9.772034E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.352860E+03,7.179985E-02,6.095843E+02,2.037307E+03,2.234140E-01,6.047062E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.025341E+02,4.259259E-02,3.616133E+02,1.208557E+03,3.401548E-01,9.497258E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.352860E+03,7.179985E-02,6.095843E+02,2.037307E+03,2.231948E-01,6.042876E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.025341E+02,4.835015E-02,4.420083E+02,1.329939E+03
02:30:00,2.687994E-01,9.092674E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.789715E+03,3.165375E-01,3.294596E+03,5.944026E+03,3.545435E-01,9.772050E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.356720E+03,7.179985E-02,6.057244E+02,2.023348E+03,2.234145E-01,6.047073E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.048238E+02,4.259259E-02,3.593235E+02,1.200276E+03,3.401557E-01,9.497274E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.356720E+03,7.179985E-02,6.057244E+02,2.023348E+03,2.231953E-01,6.042886E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.048238E+02,4.826256E-02,4.384957E+02,1.319504E+03
02:40:00,2.688006E-01,9.092696E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.794807E+03,3.161497E-01,3.285150E+03,5.914991E+03,3.545443E-01,9.772065E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.360580E+03,7.179985E-02,6.018644E+02,2.009420E+03,2.234150E-01,6.047082E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.071136E+02,4.259259E-02,3.570337E+02,1.192014E+03,3.401565E-01,9.497289E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.360580E+03,7.179985E-02,6.018644E+02,2.009420E+03,2.231958E-01,6.042896E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.071136E+02,4.815086E-02,4.346465E+02,1.308610E+03
02:50:00,2.688017E-01,9.092718E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.799899E+03,3.157441E-01,3.275503E+03,5.886022E+03,3.545451E-01,9.772080E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.364440E+03,7.179985E-02,5.980044E+02,1.995523E+03,2.234155E-01,6.047092E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.094034E+02,4.259259E-02,3.547439E+02,1.183770E+03,3.401573E-01,9.497304E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.364440E+03,7.179985E-02,5.980044E+02,1.995523E+03,2.231963E-01,6.042906E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.094034E+02,4.801837E-02,4.305070E+02,1.297327E+03
03:00:00,2.688028E-01,9.092739E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.804991E+03,3.153236E-01,3.265689E+03,5.857096E+03,3.545459E-01,9.772095E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.368300E+03,7.179985E-02,5.941445E+02,1.981657E+03,2.234160E-01,6.047101E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.116932E+02,4.259259E-02,3.524542E+02,1.175545E+03,3.401580E-01,9.497319E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.368300E+03,7.179985E-02,5.941445E+02,1.981657E+03,2.231968E-01,6.042915E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.116932E+02,4.786798E-02,4.261174E+02,1.285719E+03
03:10:00,2.688039E-01,9.092759E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.810083E+03,3.148718E-01,3.255522E+03,5.827927E+03,3.545466E-01,9.772109E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.372160E+03,7.179985E-02,5.902845E+02,1.967822E+03,2.234165E-01,6.047111E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.139829E+02,4.259259E-02,3.501644E+02,1.167337E+03,3.401588E-01,9.497333E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.372160E+03,7.179985E-02,5.902845E+02,1.967822E+03,2.231973E-01,6.042924E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.139829E+02,4.769349E-02,4.213914E+02,1.273654E+03
03:20:00,2.688049E-01,9.092779E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.815175E+03,3.143908E-01,3.245027E+03,5.798515E+03,3.545473E-01,9.772123E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.376020E+03,7.179985E-02,5.864246E+02,1.954018E+03,2.234170E-01,6.047119E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.162727E+02,4.259259E-02,3.478746E+02,1.159148E+03,3.401595E-01,9.497347E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.376020E+03,7.179985E-02,5.864246E+02,1.954018E+03,2.231978E-01,6.042933E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.162727E+02,4.749693E-02,4.163572E+02,1.261176E+03
03:30:00,2.688059E-01,9.092798E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.820266E+03,3.138828E-01,3.234226E+03,5.768866E+03,3.545480E-01,9.772136E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.379880E+03,7.179985E-02,5.825646E+02,1.940244E+03,2.234174E-01,6.047128E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.185625E+02,4.259259E-02,3.455848E+02,1.150978E+03,3.401602E-01,9.497361E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.379880E+03,7.179985E-02,5.825646E+02,1.940244E+03,2.231982E-01,6.042941E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.185625E+02,4.728008E-02,4.110395E+02,1.248323E+03
03:40:00,2.688069E-01,9.092817E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.825358E+03,3.133494E-01,3.223140E+03,5.738988E+03,3.545487E-01,9.772149E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.383740E+03,7.179985E-02,5.787047E+02,1.926501E+03,2.234179E-01,6.047136E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.208523E+02,4.259259E-02,3.432951E+02,1.142825E+03,3.401609E-01,9.497374E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.383740E+03,7.179985E-02,5.787047E+02,1.926501E+03,2.231987E-01,6.042950E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.208523E+02,4.704449E-02,4.054603E+02,1.235125E+03
03:50:00,2.688079E-01,9.092835E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.830450E+03,3.127923E-01,3.211787E+03,5.708894E+03,3.545494E-01,9.772162E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.387600E+03,7.179985E-02,5.748447E+02,1.912788E+03,2.234183E-01,6.047145E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.231420E+02,4.259259E-02,3.410053E+02,1.134691E+03,3.401616E-01,9.497386E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.387600E+03,7.179985E-02,5.748447E+02,1.912788E+03,2.231991E-01,6.042958E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.231420E+02,4.679156E-02,3.996388E+02,1.221612E+03
04:00:00,2.688088E-01,9.092853E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.835542E+03,3.122130E-01,3.200184E+03,5.678595E+03,3.545500E-01,9.772174E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.391460E+03,7.179985E-02,5.709848E+02,1.899106E+03,2.234187E-01,6.047153E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.254318E+02,4.259259E-02,3.387155E+02,1.126574E+03,3.401622E-01,9.497399E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.391460E+03,7.179985E-02,5.709848E+02,1.899106E+03,2.231995E-01,6.042966E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.254318E+02,4.652255E-02,3.935928E+02,1.207810E+03
04:10:00,2.688097E-01,9.092870E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.838937E+03,3.116320E-01,3.190259E+03,5.654377E+03,3.545507E-01,9.772187E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.394033E+03,7.179985E-02,5.684115E+02,1.890001E+03,2.234191E-01,6.047160E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.269583E+02,4.259259E-02,3.371890E+02,1.121173E+03,3.401629E-01,9.497411E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.394033E+03,7.179985E-02,5.684115E+02,1.890001E+03,2.231999E-01,6.042974E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.269583E+02,4.624777E-02,3.882294E+02,1.196626E+03
04:20:00,2.688106E-01,9.092887E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.842331E+03,3.110507E-01,3.180331E+03,5.630654E+03,3.545513E-01,9.772198E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.396606E+03,7.179985E-02,5.658382E+02,1.880910E+03,2.234195E-01,6.047168E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.284848E+02,4.259259E-02,3.356625E+02,1.115780E+03,3.401635E-01,9.497423E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.396606E+03,7.179985E-02,5.658382E+02,1.880910E+03,2.232003E-01,6.042981E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.284848E+02,4.596757E-02,3.827904E+02,1.185366E+03
04:30:00,2.688115E-01,9.092904E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.845726E+03,3.104721E-01,3.170433E+03,5.607332E+03,3.545519E-01,9.772210E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.399180E+03,7.179985E-02,5.632649E+02,1.871832E+03,2.234199E-01,6.047175E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.300114E+02,4.259259E-02,3.341360E+02,1.110395E+03,3.401641E-01,9.497434E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.399180E+03,7.179985E-02,5.632649E+02,1.871832E+03,2.232007E-01,6.042988E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.300114E+02,4.568393E-02,3.773032E+02,1.174065E+03
04:40:00,2.688123E-01,9.092920E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.849120E+03,3.098969E-01,3.160573E+03,5.584325E+03,3.545524E-01,9.772221E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.401753E+03,7.179985E-02,5.606915E+02,1.862768E+03,2.234203E-01,6.047182E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.315379E+02,4.259259E-02,3.326094E+02,1.105018E+03,3.401647E-01,9.497445E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.401753E+03,7.179985E-02,5.606915E+02,1.862768E+03,2.232010E-01,6.042996E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.315379E+02,4.539765E-02,3.717792E+02,1.162737E+03
04:50:00,2.688131E-01,9.092936E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.852515E+03,3.093269E-01,3.150770E+03,5.561594E+03,3.545530E-01,9.772232E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.404326E+03,7.179985E-02,5.581182E+02,1.853717E+03,2.234206E-01,6.047189E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.330644E+02,4.259259E-02,3.310829E+02,1.099649E+03,3.401652E-01,9.497456E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.404326E+03,7.179985E-02,5.581182E+02,1.853717E+03,2.232014E-01,6.043002E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.330644E+02,4.511223E-02,3.662672E+02,1.151452E+03
05:00:00,2.688140E-01,9.092951E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.855909E+03,3.087836E-01,3.141269E+03,5.539405E+03,3.545536E-01,9.772242E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.406900E+03,7.179985E-02,5.555449E+02,1.844680E+03,2.234210E-01,6.047196E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.345909E+02,4.259259E-02,3.295564E+02,1.094288E+03,3.401658E-01,9.497467E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.406900E+03,7.179985E-02,5.555449E+02,1.844680E+03,2.232018E-01,6.043009E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.345909E+02,4.486505E-02,3.612891E+02,1.140974E+03
